id,idv,slug,version,required_game,required_game_version,required_modloader,required_modloader_version,required_runtime,required_runtime_version,url_modpack,url_modpack_version,
96,2302,ftb-plexiglass-mountain,1.2.4,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/96,https://api.feed-the-beast.com/v1/modpacks/public/modpack/96/2302,
97,2140,ftb-one,1.0.0,minecraft,1.19,forge,41.0.22,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2140,
97,2143,ftb-one,1.1.0,minecraft,1.19,forge,41.0.38,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2143,
97,2229,ftb-one,1.2.0,minecraft,1.19,forge,41.0.45,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2229,
97,2231,ftb-one,1.2.1,minecraft,1.19,forge,41.0.45,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2231,
97,2235,ftb-one,1.3.0,minecraft,1.19,forge,41.0.63,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2235,
97,2346,ftb-one,2.0.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/2346,
97,6424,ftb-one,2.1.0,minecraft,1.19.2,forge,43.2.4,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6424,
97,6425,ftb-one,2.1.1,minecraft,1.19.2,forge,43.2.4,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6425,
97,6432,ftb-one,2.2.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6432,
97,6437,ftb-one,2.3.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6437,
97,6457,ftb-one,2.4.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6457,
97,6463,ftb-one,2.5.0,minecraft,1.19.2,forge,43.2.8,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6463,
97,6471,ftb-one,2.6.0,minecraft,1.19.2,forge,43.2.8,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6471,
97,6482,ftb-one,2.7.0,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/6482,
97,11427,ftb-one,2.8.0,minecraft,1.19.2,forge,43.3.5,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/11427,
97,11433,ftb-one,2.8.1,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/11433,
97,11444,ftb-one,2.8.2,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/11444,
97,11460,ftb-one,2.8.3,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/11460,
97,12208,ftb-one,2.9.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97,https://api.feed-the-beast.com/v1/modpacks/public/modpack/97/12208,
99,2265,ftb-inferno,1.0.0,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2265,
99,2267,ftb-inferno,1.0.1,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2267,
99,2268,ftb-inferno,1.0.2,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2268,
99,2270,ftb-inferno,1.0.3,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2270,
99,2271,ftb-inferno,1.1.0,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2271,
99,2272,ftb-inferno,1.1.1,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2272,
99,2279,ftb-inferno,1.2.1,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2279,
99,2285,ftb-inferno,1.3.0,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2285,
99,2316,ftb-inferno,1.4.0,minecraft,1.18.2,forge,40.1.80,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2316,
99,2319,ftb-inferno,1.5.0,minecraft,1.18.2,forge,40.1.93,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2319,
99,2350,ftb-inferno,1.6.0,minecraft,1.18.2,forge,40.1.93,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/2350,
99,6418,ftb-inferno,1.6.1,minecraft,1.18.2,forge,40.1.93,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/6418,
99,6455,ftb-inferno,1.7.0,minecraft,1.18.2,forge,40.1.93,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/6455,
99,6462,ftb-inferno,1.8.0,minecraft,1.18.2,forge,40.1.93,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/6462,
99,6469,ftb-inferno,1.9.0,minecraft,1.18.2,forge,40.1.93,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/6469,
99,6475,ftb-inferno,1.9.1,minecraft,1.18.2,forge,40.1.93,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/6475,
99,11454,ftb-inferno,1.10.0,minecraft,1.18.2,forge,40.2.7,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/11454,
99,12427,ftb-inferno,1.10.1,minecraft,1.18.2,forge,40.2.7,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99,https://api.feed-the-beast.com/v1/modpacks/public/modpack/99/12427,
100,2275,ftb-stoneblock-3,1.0.0,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2275,
100,2276,ftb-stoneblock-3,1.0.1,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2276,
100,2277,ftb-stoneblock-3,1.0.2,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2277,
100,2280,ftb-stoneblock-3,1.1.0,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2280,
100,2282,ftb-stoneblock-3,1.1.1,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2282,
100,2283,ftb-stoneblock-3,1.2.0,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2283,
100,2287,ftb-stoneblock-3,1.2.1,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2287,
100,2288,ftb-stoneblock-3,1.3.0,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2288,
100,2293,ftb-stoneblock-3,1.4.0,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2293,
100,2294,ftb-stoneblock-3,1.4.1,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2294,
100,2295,ftb-stoneblock-3,1.4.2,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2295,
100,2298,ftb-stoneblock-3,1.4.3,minecraft,1.18.2,forge,40.1.84,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2298,
100,2308,ftb-stoneblock-3,1.5.0,minecraft,1.18.2,forge,40.1.92,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2308,
100,2327,ftb-stoneblock-3,1.6.0,minecraft,1.18.2,forge,40.2.1,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2327,
100,2328,ftb-stoneblock-3,1.6.1,minecraft,1.18.2,forge,40.2.1,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/2328,
100,6479,ftb-stoneblock-3,1.7.0,minecraft,1.18.2,forge,40.2.1,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/6479,
100,6498,ftb-stoneblock-3,1.7.1,minecraft,1.18.2,forge,40.2.1,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/6498,
100,6647,ftb-stoneblock-3,1.8.0,minecraft,1.18.2,forge,40.2.10,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/6647,
100,6967,ftb-stoneblock-3,1.8.1,minecraft,1.18.2,forge,40.2.9,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/6967,
100,11655,ftb-stoneblock-3,1.9.0,minecraft,1.18.2,forge,40.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/11655,
100,12145,ftb-stoneblock-3,1.10.0,minecraft,1.18.2,forge,40.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/12145,
100,12492,ftb-stoneblock-3,1.11.0,minecraft,1.18.2,forge,40.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/12492,
100,12632,ftb-stoneblock-3,1.11.1,minecraft,1.18.2,forge,40.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/12632,
100,100013,ftb-stoneblock-3,1.11.2,minecraft,1.18.2,forge,40.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100,https://api.feed-the-beast.com/v1/modpacks/public/modpack/100/100013,
101,2296,ftb-presents-direwolf20-119,1.0.0,minecraft,1.19.2,forge,43.1.57,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2296,
101,2297,ftb-presents-direwolf20-119,1.0.1,minecraft,1.19.2,forge,43.1.57,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2297,
101,2304,ftb-presents-direwolf20-119,1.0.4,minecraft,1.19.2,forge,43.1.57,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2304,
101,2312,ftb-presents-direwolf20-119,1.1.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2312,
101,2320,ftb-presents-direwolf20-119,1.1.1,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2320,
101,2323,ftb-presents-direwolf20-119,1.2.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2323,
101,2324,ftb-presents-direwolf20-119,1.2.1,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2324,
101,2333,ftb-presents-direwolf20-119,1.3.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2333,
101,2335,ftb-presents-direwolf20-119,1.3.1,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2335,
101,2336,ftb-presents-direwolf20-119,1.3.2,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2336,
101,2342,ftb-presents-direwolf20-119,1.4.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2342,
101,2347,ftb-presents-direwolf20-119,1.5.0,minecraft,1.19.2,forge,43.2.3,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/2347,
101,6421,ftb-presents-direwolf20-119,1.6.0,minecraft,1.19.2,forge,43.2.4,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6421,
101,6423,ftb-presents-direwolf20-119,1.6.1,minecraft,1.19.2,forge,43.2.4,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6423,
101,6430,ftb-presents-direwolf20-119,1.7.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6430,
101,6456,ftb-presents-direwolf20-119,1.8.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6456,
101,6464,ftb-presents-direwolf20-119,1.9.0,minecraft,1.19.2,forge,43.2.8,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6464,
101,6468,ftb-presents-direwolf20-119,1.10.0,minecraft,1.19.2,forge,43.2.8,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6468,
101,6481,ftb-presents-direwolf20-119,1.11.0,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6481,
101,6499,ftb-presents-direwolf20-119,1.11.1,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6499,
101,6503,ftb-presents-direwolf20-119,1.12.0,minecraft,1.19.2,forge,43.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/6503,
101,11610,ftb-presents-direwolf20-119,1.13.0,minecraft,1.19.2,forge,43.3.7,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/11610,
101,12087,ftb-presents-direwolf20-119,1.13.1,minecraft,1.19.2,forge,43.3.7,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101,https://api.feed-the-beast.com/v1/modpacks/public/modpack/101/12087,
102,2318,ftb-legend-of-the-eyes,1.0.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2318,
102,2321,ftb-legend-of-the-eyes,1.1.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2321,
102,2322,ftb-legend-of-the-eyes,1.1.1,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2322,
102,2325,ftb-legend-of-the-eyes,1.2.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2325,
102,2339,ftb-legend-of-the-eyes,1.3.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2339,
102,2340,ftb-legend-of-the-eyes,1.3.1,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2340,
102,2345,ftb-legend-of-the-eyes,1.4.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/2345,
102,6422,ftb-legend-of-the-eyes,1.5.0,minecraft,1.19.2,fabric,0.14.12,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/6422,
102,6460,ftb-legend-of-the-eyes,1.6.0,minecraft,1.19.2,fabric,0.14.19,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/6460,
102,6477,ftb-legend-of-the-eyes,1.7.0,minecraft,1.19.2,fabric,0.14.19,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/6477,
102,6506,ftb-legend-of-the-eyes,1.8.0,minecraft,1.19.2,fabric,0.14.19,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/6506,
102,6559,ftb-legend-of-the-eyes,1.9.0,minecraft,1.19.2,fabric,0.14.19,java,17.0.5+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102,https://api.feed-the-beast.com/v1/modpacks/public/modpack/102/6559,
103,6445,ftb-skies,1.0.0,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6445,
103,6446,ftb-skies,1.0.1,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6446,
103,6447,ftb-skies,1.0.2,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6447,
103,6448,ftb-skies,1.0.3,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6448,
103,6449,ftb-skies,1.0.4,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6449,
103,6454,ftb-skies,1.0.5,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6454,
103,6458,ftb-skies,1.0.6,minecraft,1.19.2,forge,43.2.6,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6458,
103,6465,ftb-skies,1.0.7,minecraft,1.19.2,forge,43.2.8,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6465,
103,6472,ftb-skies,1.0.8,minecraft,1.19.2,forge,43.2.8,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6472,
103,6473,ftb-skies,1.0.9,minecraft,1.19.2,forge,43.2.8,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6473,
103,6478,ftb-skies,1.1.0,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6478,
103,6486,ftb-skies,1.2.0,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6486,
103,6488,ftb-skies,1.2.1,minecraft,1.19.2,forge,43.2.11,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6488,
103,6560,ftb-skies,1.3.0,minecraft,1.19.2,forge,43.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6560,
103,6561,ftb-skies,1.3.1,minecraft,1.19.2,forge,43.2.14,java,17.0.2+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/6561,
103,11443,ftb-skies,1.4.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/11443,
103,11446,ftb-skies,1.4.1,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/11446,
103,11838,ftb-skies,1.5.0,minecraft,1.19.2,forge,43.3.9,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/11838,
103,11842,ftb-skies,1.5.1,minecraft,1.19.2,forge,43.3.9,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/11842,
103,12254,ftb-skies,1.6.0,minecraft,1.19.2,forge,43.4.2,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/12254,
103,100002,ftb-skies,1.7.0,minecraft,1.19.2,forge,43.4.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/100002,
103,100012,ftb-skies,1.7.1,minecraft,1.19.2,forge,43.4.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103,https://api.feed-the-beast.com/v1/modpacks/public/modpack/103/100012,
107,6500,ftb-presents-integration-by-parts-dx,1.0.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6500,
